Date,ATI,ATI_NIL,CONTRACTS,CONTRACTS_NIL,CONTRACTS_AGG,GRANTS,GRANTS_NIL,RECLASS,RECLASS_NIL,TRAVELA,TRAVELQ,TRAVEL_NIL,HOSP,HOSP_NIL,DAC,QP_NOTES,BN,WRONGDOING,ADMINAIR,SUM
"Mon Jun  5 11:19:07 2023",159010,2180,993602,67,383,873674,158,10529,744,415,85961,1843,21859,2924,2621,4173,89152,42,20,2249337
"Tue Jun  6 11:18:20 2023",159047,2181,993714,67,386,873674,158,10529,744,415,85961,1843,21860,2924,2624,4173,89181,42,20,2249523
"Wed Jun  7 11:16:24 2023",159050,2183,993714,67,386,873675,158,10529,744,415,85961,1845,21860,2926,2624,4173,89181,42,20,2249533
"Thu Jun  8 11:18:51 2023",159058,2185,993714,67,386,873675,158,10529,745,415,85973,1845,21861,2928,2624,4173,89185,42,20,2249563
"Fri Jun  9 11:17:34 2023",159073,2187,993714,67,386,873675,158,10529,745,415,85973,1845,21861,2928,2624,4173,89187,42,20,2249582
"Sat Jun 10 11:16:08 2023",159107,2189,993714,67,386,873673,158,10529,745,415,85974,1845,21861,2929,2624,4173,89185,42,20,2249616
"Sun Jun 11 11:19:41 2023",159107,2189,993714,67,386,873673,158,10529,745,415,85974,1845,21861,2929,2624,4173,89185,42,20,2249616
"Mon Jun 12 11:17:55 2023",159107,2189,993714,67,386,873673,158,10529,745,415,85974,1845,21861,2929,2624,4173,89185,42,20,2249616
"Tue Jun 13 11:18:14 2023",159131,2198,993722,67,386,873674,158,10532,745,415,85993,1845,21861,2929,2624,4173,89185,42,20,2249680
"Wed Jun 14 11:19:03 2023",159134,2198,993722,67,387,873674,158,10532,745,415,86010,1845,21861,2929,2624,4173,89185,42,20,2249701
"Fri Jun 16 11:19:01 2023",159136,2198,993722,67,387,873674,158,10532,745,415,86010,1845,21862,2929,2624,4173,89302,42,20,2249821
"Sat Jun 17 11:18:20 2023",159136,2198,993722,67,387,873674,158,10532,745,415,86010,1845,21862,2929,2624,4173,89302,42,20,2249821
"Sun Jun 18 11:16:17 2023",159136,2198,993722,67,387,873674,158,10532,745,415,86010,1845,21862,2929,2624,4173,89302,42,20,2249821
"Mon Jun 19 11:18:13 2023",159136,2198,993722,67,387,873674,158,10532,745,415,86010,1845,21862,2929,2624,4173,89302,42,20,2249821
"Tue Jun 20 11:20:42 2023",159351,2221,993722,67,387,873703,158,10532,746,415,86029,1846,21866,2937,2624,4173,89566,42,20,2250385
"Wed Jun 21 11:17:06 2023",159354,2221,993722,67,387,873703,158,10532,746,415,86038,1848,21868,2939,2624,4173,89583,42,20,2250420
"Thu Jun 22 11:18:59 2023",159461,2221,993756,67,387,873703,158,10532,746,415,86076,1849,21870,2941,2624,4173,89609,42,20,2250630
"Fri Jun 23 11:23:29 2023",159468,2228,993757,67,387,873703,158,10532,746,415,86131,1849,21880,2943,2624,4173,89615,42,20,2250718
"Sat Jun 24 11:18:46 2023",159522,2234,993857,67,387,873937,158,10532,746,415,86150,1849,21880,2945,2624,4173,89688,42,20,2251206
"Sun Jun 25 11:22:54 2023",159522,2234,993857,67,387,873937,158,10532,746,415,86150,1849,21880,2945,2624,4173,89688,42,20,2251206
"Mon Jun 26 11:21:45 2023",159522,2234,993857,67,387,873937,158,10532,746,415,86150,1849,21880,2945,2624,4173,89688,42,20,2251206
"Tue Jun 27 11:19:19 2023",159620,2239,993861,67,387,873937,158,10532,746,415,86177,1854,21881,2949,2624,4173,89715,42,20,2251377
"Wed Jun 28 11:18:55 2023",159738,2260,993861,67,387,873974,158,10532,746,415,86283,1856,21883,2951,2624,4175,89784,42,20,2251736
"Thu Jun 29 11:20:45 2023",159842,2266,993861,67,387,873972,158,10532,746,416,86380,1856,21892,2953,2624,4175,89849,42,20,2252018
"Fri Jun 30 11:20:52 2023",160115,2276,993861,67,387,873975,158,10587,747,416,86707,1857,21921,2961,2624,4206,90710,42,20,2253617
"Sat Jul  1 11:17:45 2023",160278,2280,993861,67,387,873975,159,10587,747,416,86826,1857,21939,2964,2624,4206,91403,42,20,2254618
"Sun Jul  2 11:17:17 2023",160278,2280,993861,67,387,873975,159,10587,747,416,86826,1857,21939,2964,2624,4206,91403,42,20,2254618
"Mon Jul  3 11:17:37 2023",160278,2280,993861,67,387,873975,159,10587,747,416,86826,1857,21939,2964,2624,4206,91403,42,20,2254618
"Tue Jul  4 11:20:33 2023",160278,2280,993861,67,387,873975,159,10587,747,416,86826,1857,21939,2964,2624,4206,91403,42,20,2254618
"Wed Jul  5 11:18:44 2023",160389,2293,993861,67,387,873976,159,10587,748,416,87050,1862,21952,2969,2624,4235,91420,42,20,2255037
"Thu Jul  6 11:19:52 2023",160391,2308,993882,67,387,873977,160,10587,750,416,87050,1865,21952,2972,2628,4262,91420,42,20,2255116
"Fri Jul  7 11:19:41 2023",160391,2308,993882,67,387,873977,160,10587,750,416,87050,1865,21952,2972,2628,4262,91420,42,20,2255116
"Sat Jul  8 11:19:48 2023",160478,2319,993884,68,387,873980,160,10618,751,416,87050,1865,21952,2972,2628,4270,91434,42,20,2255274
"Sun Jul  9 11:17:36 2023",160478,2319,993884,68,387,873980,160,10618,751,416,87050,1865,21952,2972,2628,4270,91434,42,20,2255274
"Mon Jul 10 11:18:47 2023",160478,2319,993884,68,387,873980,160,10618,751,416,87050,1865,21952,2972,2628,4270,91434,42,20,2255274
"Tue Jul 11 11:20:51 2023",160546,2320,993886,68,387,873980,160,10619,751,416,87050,1865,21952,2972,2628,4269,91462,42,20,2255373
"Wed Jul 12 11:20:05 2023",160560,2324,993914,68,387,873981,160,10624,754,416,87056,1865,21952,2974,2628,4281,91468,42,20,2255454
"Thu Jul 13 11:22:44 2023",160643,2324,993992,68,387,873980,160,10624,754,416,87063,1865,21952,2974,2631,4281,91468,42,20,2255624
"Fri Jul 14 11:19:32 2023",160681,2328,994004,68,387,873981,161,10626,754,416,87068,1865,21953,2974,2631,4324,91468,42,20,2255731
"Sat Jul 15 11:18:30 2023",160685,2329,994014,68,387,873981,161,10642,758,416,87068,1865,21953,2974,2640,4343,91488,42,20,2255814
"Sun Jul 16 11:20:29 2023",160685,2329,994014,68,387,873981,161,10642,758,416,87068,1865,21953,2974,2640,4343,91488,42,20,2255814
"Mon Jul 17 11:19:11 2023",160685,2329,994014,68,387,873981,161,10642,758,416,87068,1865,21953,2974,2640,4343,91488,42,20,2255814
"Tue Jul 18 11:17:28 2023",160688,2331,994017,68,387,873982,161,10642,758,416,87104,1868,21958,2974,2640,4347,91565,44,20,2255950
"Wed Jul 19 11:19:10 2023",160697,2334,994052,68,388,873985,161,10651,760,416,87108,1876,21958,2995,2640,4363,91573,44,20,2256069
"Thu Jul 20 11:17:08 2023",160717,2334,994050,68,389,873985,162,10656,764,416,87129,1876,21962,2995,2640,4372,91606,44,20,2256165
"Fri Jul 21 11:19:21 2023",160833,2336,994050,68,389,873979,162,10656,766,416,87143,1876,21962,2996,2640,4483,91624,44,20,2256423
"Sat Jul 22 11:16:26 2023",160843,2338,994053,68,389,873975,162,10656,769,416,87158,1877,21970,2997,2640,4657,91641,45,20,2256654
"Sun Jul 23 11:18:03 2023",160843,2338,994053,68,389,873975,162,10656,769,416,87158,1877,21970,2997,2640,4658,91641,45,20,2256655
"Mon Jul 24 11:17:44 2023",160843,2338,994053,68,389,873975,162,10656,769,416,87158,1877,21970,2997,2640,4658,91641,45,20,2256655
"Tue Jul 25 11:19:09 2023",160972,2352,994190,68,389,874051,162,10664,769,416,87189,1875,21980,2999,2645,4733,91642,45,20,2257141
"Wed Jul 26 11:21:19 2023",161047,2360,994306,68,389,874299,162,10715,769,417,87266,1876,21991,3003,2647,4734,91697,45,20,2257791
"Thu Jul 27 11:18:45 2023",161126,2367,994306,68,389,882174,162,10718,771,418,87391,1876,21998,3008,2650,4734,91804,45,20,2266005
"Fri Jul 28 11:16:28 2023",161230,2368,1002379,68,390,882972,162,10734,788,418,87706,1876,22025,3013,2658,4736,92168,45,20,2275736
"Sat Jul 29 11:15:14 2023",161373,2368,1012410,68,390,896439,162,10751,792,418,87820,1878,22043,3020,2667,4736,92556,45,20,2299936
"Sun Jul 30 11:15:13 2023",161373,2368,1012410,68,390,896439,162,10751,792,418,87820,1878,22043,3020,2667,4736,92627,45,20,2300007
"Mon Jul 31 11:16:34 2023",161373,2368,1012410,68,390,896439,162,10751,792,418,87820,1878,22043,3020,2670,4736,92627,45,20,2300010
"Tue Aug  1 11:18:37 2023",161510,2368,1014455,68,390,897181,162,10785,793,418,88083,1878,22073,3021,2670,4751,93241,45,20,2303892
"Wed Aug  2 11:17:34 2023",161582,2379,1014817,68,390,897183,162,10796,794,418,88092,1900,22073,3051,2674,4751,93272,45,20,2304447
"Thu Aug  3 11:20:59 2023",161601,2383,1014835,68,390,897184,162,10797,796,418,88098,1900,22086,3053,2674,4751,93370,45,20,2304611
"Fri Aug  4 11:16:42 2023",161768,2383,1014835,68,390,897184,162,10797,796,418,88098,1901,22086,3054,2674,4751,93374,45,20,2304784
"Sat Aug  5 11:16:52 2023",161773,2384,1014835,68,390,900722,162,10797,796,418,88114,1901,22090,3054,2680,4751,93374,45,20,2308354
"Sun Aug  6 11:16:27 2023",161773,2384,1014835,68,390,900722,162,10797,796,418,88114,1901,22090,3054,2680,4751,93374,45,20,2308354
"Mon Aug  7 11:18:12 2023",161773,2384,1014835,68,390,900722,162,10797,796,418,88114,1901,22090,3054,2680,4751,93374,45,20,2308354
"Tue Aug  8 11:18:28 2023",161773,2384,1014835,68,390,900722,162,10797,796,418,88114,1901,22090,3054,2680,4751,93374,45,20,2308354
"Wed Aug  9 11:18:02 2023",161785,2391,1014844,68,390,900722,162,10797,796,418,88125,1901,22095,3054,2684,4751,93374,45,20,2308402
"Thu Aug 10 11:18:11 2023",161785,2395,1014844,68,390,900722,162,10797,796,418,88126,1901,22095,3054,2700,4751,93381,45,20,2308430
"Fri Aug 11 11:18:46 2023",161827,2395,1014885,68,390,900722,162,10800,796,418,88176,1901,22099,3054,2707,4751,93521,45,20,2308717
"Sat Aug 12 11:15:27 2023",161833,2395,1014888,68,390,900722,162,10800,796,418,88176,1901,22099,3054,2710,4751,93523,45,20,2308731
"Sun Aug 13 11:14:57 2023",161833,2395,1014888,68,390,900722,162,10800,796,418,88176,1901,22099,3054,2710,4751,93523,45,20,2308731
"Mon Aug 14 11:16:11 2023",161833,2395,1014888,68,390,900722,162,10800,796,418,88176,1901,22099,3054,2710,4751,93523,45,20,2308731
"Tue Aug 15 11:16:35 2023",161901,2395,1014888,68,390,900722,162,10800,797,418,88189,1901,22104,3054,2722,4751,93690,45,20,2308997
"Wed Aug 16 11:18:38 2023",161924,2402,1014894,68,390,900722,162,10800,797,418,88214,1901,22106,3056,2746,4751,93688,45,20,2309084
"Thu Aug 17 11:16:03 2023",161968,2402,1014882,68,390,900722,162,10800,797,418,88215,1902,22109,3057,2746,4751,93724,45,20,2309158
"Fri Aug 18 17:05:47 2023",161968,2403,1014882,68,390,900722,162,10800,797,418,88222,1902,22109,3057,2746,4751,93724,45,20,2309166
"Sat Aug 19 11:18:33 2023",161972,2404,1014900,68,390,900721,162,10800,797,418,88269,1902,22110,3058,2746,4751,93727,45,20,2309240
"Sun Aug 20 11:15:17 2023",161972,2404,1014900,68,390,900721,162,10800,797,418,88305,1902,22110,3058,2746,4751,93727,45,20,2309276
"Mon Aug 21 11:16:32 2023",161972,2404,1014900,68,390,900721,162,10800,797,418,88305,1902,22110,3058,2746,4751,93727,45,20,2309276
"Tue Aug 22 11:15:53 2023",161979,2404,1014951,68,390,900721,162,10800,797,418,88325,1902,22110,3058,2753,4751,93768,45,20,2309402
"Wed Aug 23 11:19:39 2023",162054,2406,1014951,68,390,900721,162,10800,797,419,88330,1902,22111,3058,2753,4751,93769,45,20,2309487
"Thu Aug 24 11:16:39 2023",162162,2407,1014951,68,390,900722,162,10800,797,419,88343,1903,22116,3060,2753,4751,93853,45,20,2309702
"Fri Aug 25 11:18:01 2023",162165,2407,1014951,68,390,900722,162,10800,797,419,88411,1905,22124,3065,2753,4751,93863,45,20,2309798
"Sat Aug 26 11:17:51 2023",162212,2408,1014951,68,390,900722,162,10800,797,419,88469,1908,22139,3067,2753,4751,93940,45,20,2310001
"Sun Aug 27 11:14:56 2023",162212,2408,1014951,68,390,900722,162,10800,797,419,88469,1908,22139,3067,2753,4751,93940,45,20,2310001
"Mon Aug 28 11:16:43 2023",162212,2408,1014951,68,390,900722,162,10800,797,419,88469,1908,22139,3067,2753,4751,93940,45,20,2310001
"Tue Aug 29 11:19:59 2023",162282,2409,1014953,68,390,900722,162,10804,797,419,88562,1909,22151,3069,2753,4751,93959,46,20,2310206
"Wed Aug 30 11:19:31 2023",162510,2411,1015068,68,390,900827,162,10805,797,421,88872,1911,22198,3073,2753,4751,94200,46,20,2311263
"Thu Aug 31 11:19:39 2023",162610,2412,1015068,68,390,900827,162,10805,797,420,89095,1911,22229,3077,2753,4751,94829,46,20,2312250
"Fri Sep  1 11:16:40 2023",162774,2416,1015364,68,390,900827,162,10805,797,420,89284,1912,22256,3078,2753,4751,95097,46,20,2313200
"Sat Sep  2 11:17:30 2023",162775,2417,1015366,68,390,900827,162,10805,799,420,89284,1915,22256,3081,2753,4751,95180,46,20,2313295
"Sun Sep  3 11:17:31 2023",162775,2417,1015366,68,390,900827,162,10805,799,420,89284,1915,22256,3081,2753,4751,95180,46,20,2313295
"Mon Sep  4 11:19:32 2023",162775,2417,1015366,68,390,900827,162,10805,799,420,89284,1915,22256,3081,2753,4751,95180,46,20,2313295
"Tue Sep  5 11:16:36 2023",162775,2417,1015366,68,390,900827,162,10805,799,420,89284,1915,22256,3081,2753,4751,95180,46,20,2313295
"Wed Sep  6 11:16:28 2023",162778,2420,1015366,68,390,900827,162,10805,799,420,89305,1916,22262,3083,2753,4751,95224,46,20,2313375
"Thu Sep  7 11:16:59 2023",162782,2427,1015355,68,390,900827,162,10805,799,420,89316,1918,22263,3085,2753,4751,95226,46,20,2313393
"Fri Sep  8 11:17:06 2023",162888,2432,1015352,68,390,900827,162,10805,799,420,89330,1919,22265,3085,2753,4751,95226,46,20,2313518
"Sat Sep  9 11:15:44 2023",162984,2439,1015359,68,390,900827,162,10805,799,422,89350,1919,22270,3085,2753,4751,95245,46,20,2313674
"Sun Sep 10 11:15:27 2023",162984,2439,1015359,68,390,900827,162,10805,799,422,89350,1919,22270,3085,2753,4751,95245,46,20,2313674
"Mon Sep 11 11:17:05 2023",162984,2439,1015359,68,390,900827,162,10805,799,422,89350,1919,22270,3085,2753,4751,95245,46,20,2313674
"Tue Sep 12 11:18:29 2023",162978,2439,1015359,68,390,900824,162,10806,799,422,89350,1919,22270,3085,2753,4751,95252,46,20,2313673
"Wed Sep 13 11:17:38 2023",163125,2442,1015359,68,390,900824,162,10806,799,422,89350,1919,22270,3085,2753,4751,95251,46,20,2313822
"Thu Sep 14 11:21:39 2023",163183,2445,1015358,68,390,900813,162,10806,799,422,89350,1920,22270,3085,2753,4751,95249,46,20,2313870
"Fri Sep 15 11:17:34 2023",163188,2446,1015358,68,390,900813,162,10806,799,422,89355,1920,22271,3086,2753,4751,95256,46,20,2313890
"Sat Sep 16 11:15:16 2023",163232,2479,1015380,68,390,900813,162,10806,804,422,89359,1920,22271,3088,2753,4751,95270,46,20,2314014
"Sun Sep 17 11:15:29 2023",163232,2479,1015380,68,390,900813,162,10806,804,422,89359,1920,22271,3088,2753,4751,95270,46,20,2314014
"Mon Sep 18 11:17:33 2023",163232,2479,1015380,68,390,900813,162,10806,804,422,89359,1920,22271,3088,2753,4751,95270,46,20,2314014
"Tue Sep 19 11:18:46 2023",163236,2481,1015380,68,390,900813,162,10806,804,422,89362,1920,22271,3088,2753,4751,95309,46,20,2314062
"Wed Sep 20 11:19:06 2023",163235,2483,1015380,68,390,900813,162,10806,805,423,89362,1920,22271,3088,2753,4751,95323,46,20,2314079
"Thu Sep 21 11:20:01 2023",163240,2484,1015380,68,390,900813,162,10806,805,423,89364,1920,22271,3091,2753,4751,95465,46,20,2314232
"Fri Sep 22 11:18:10 2023",163252,2484,1015382,68,390,900813,162,10806,805,423,89366,1921,22279,3092,2753,4751,95628,46,20,2314421
"Sat Sep 23 11:18:19 2023",163320,2485,1015382,67,390,900813,162,10806,805,425,89368,1921,22280,3093,2753,4751,95653,46,20,2314520
"Sun Sep 24 11:15:54 2023",163320,2485,1015382,67,390,900813,162,10806,805,425,89368,1921,22280,3093,2753,4751,95653,46,20,2314520
"Mon Sep 25 11:20:03 2023",163320,2485,1015382,67,390,900813,162,10806,805,425,89368,1921,22280,3093,2753,4751,95653,46,20,2314520
"Tue Sep 26 11:20:44 2023",163387,2486,1015386,69,390,900813,162,10806,805,426,89387,1922,22280,3095,2753,4751,95681,46,20,2314645
"Wed Sep 27 11:16:57 2023",163457,2487,1015386,69,390,900814,163,10806,806,426,89414,1924,22288,3098,2753,4751,95682,46,20,2314760
"Thu Sep 28 11:17:09 2023",163470,2487,1015388,69,390,900814,163,10806,806,426,89483,1924,22298,3100,2753,4751,95697,46,20,2314871
"Fri Sep 29 11:19:57 2023",163556,2491,1015492,69,390,900814,163,10806,806,426,89805,1924,22326,3108,2753,4751,96021,46,20,2315747
"Sat Sep 30 11:15:56 2023",163820,2497,1015492,70,390,900814,163,10806,806,426,90096,1925,22364,3112,2753,4751,96853,46,20,2317184
"Sun Oct  1 11:15:24 2023",163820,2497,1015492,70,390,900814,163,10806,806,426,90096,1926,22364,3113,2753,4751,96853,46,20,2317186
"Mon Oct  2 11:17:51 2023",163820,2497,1015492,70,390,900814,163,10806,806,426,90096,1926,22364,3113,2753,4751,96883,46,20,2317216
"Tue Oct  3 11:17:02 2023",163820,2497,1015492,70,390,900814,163,10806,806,426,90096,1926,22364,3113,2753,4751,96883,46,20,2317216
"Wed Oct  4 11:17:43 2023",164089,2505,1015497,70,390,900814,163,10806,810,426,90097,1926,22364,3115,2753,4751,96883,46,20,2317505
"Thu Oct  5 11:17:38 2023",164096,2512,1015498,70,390,900813,163,10806,813,427,90182,1926,22367,3119,2753,4751,97022,46,20,2317754
"Fri Oct  6 11:16:52 2023",164254,2516,1015498,70,390,900813,163,10809,814,429,90182,1927,22367,3120,2753,4751,97022,46,20,2317924
"Sat Oct  7 11:15:34 2023",164276,2520,1015498,70,390,900813,163,10809,814,429,90191,1927,22368,3121,2753,4751,97080,46,20,2318019
"Sun Oct  8 11:16:03 2023",164276,2520,1015498,70,390,900813,163,10809,814,429,90191,1927,22368,3121,2753,4751,97080,46,20,2318019
"Mon Oct  9 11:17:40 2023",164276,2520,1015498,70,390,900813,163,10809,814,429,90191,1927,22368,3121,2753,4751,97080,46,20,2318019
"Tue Oct 10 11:17:40 2023",164276,2520,1015498,70,390,900813,163,10809,814,429,90191,1927,22368,3121,2753,4751,97080,46,20,2318019
"Wed Oct 11 11:18:43 2023",164374,2523,1015497,70,390,900813,163,10816,816,430,90192,1929,22368,3124,2753,4751,97079,46,20,2318134
"Thu Oct 12 11:18:45 2023",164399,2527,1015505,70,390,900814,163,10816,816,430,90192,1930,22369,3125,2757,4751,97079,46,20,2318179
"Fri Oct 13 11:18:41 2023",164400,2531,1015505,70,390,900814,163,10816,816,430,90192,1930,22369,3125,2757,4751,97098,46,20,2318203
"Sat Oct 14 11:19:29 2023",164418,2532,1015505,70,390,900814,163,10834,817,430,90193,1930,22369,3126,2763,4751,97127,46,20,2318278
"Sun Oct 15 11:17:04 2023",164418,2532,1015505,70,390,900814,163,10834,817,430,90193,1930,22369,3126,2763,4751,97127,46,20,2318278
"Mon Oct 16 11:18:06 2023",164418,2532,1015505,70,390,900814,163,10834,817,430,90193,1930,22369,3126,2763,4751,97127,46,20,2318278
"Tue Oct 17 11:17:00 2023",164429,2556,1015521,70,390,900814,163,10904,817,430,90228,1930,22370,3127,2763,4751,97153,46,20,2318462
"Wed Oct 18 11:17:49 2023",164495,2611,1015553,70,390,900815,163,10911,817,432,90233,1931,22370,3130,2763,4751,97183,46,20,2318664
"Thu Oct 19 11:16:55 2023",164498,2636,1015554,70,390,900815,163,10911,817,432,90242,1931,22370,3131,2763,4751,97199,46,20,2318719
"Fri Oct 20 11:17:43 2023",164498,2638,1015570,70,390,900815,163,10911,817,432,90242,1932,22370,3132,2763,4751,97225,46,20,2318765
"Sat Oct 21 11:16:43 2023",164521,2683,1015571,70,390,902612,163,10918,818,434,90267,1932,22372,3132,2766,4751,97235,46,20,2320681
"Sun Oct 22 11:16:33 2023",164521,2683,1015571,70,390,902612,163,10918,818,434,90267,1932,22372,3132,2766,4751,97235,46,20,2320681
"Mon Oct 23 11:17:54 2023",164521,2683,1015571,70,390,902612,163,10918,818,434,90267,1932,22372,3132,2766,4751,97235,46,20,2320681
"Tue Oct 24 11:18:00 2023",164594,2684,1015670,70,390,902799,164,10918,819,434,90275,1932,22374,3134,2769,4751,97248,46,20,2321071
"Wed Oct 25 11:18:54 2023",164594,2684,1015670,70,390,902799,164,10918,819,434,90275,1932,22374,3134,2769,4751,97248,46,20,2321071
"Thu Oct 26 11:19:06 2023",164594,2684,1015670,70,390,902799,164,10918,819,434,90275,1932,22374,3134,2769,4751,97248,46,20,2321071
"Thu Oct 26 19:04:01 2023",164756,2694,1017254,71,390,902989,164,10955,823,439,90433,1937,22385,3139,2783,4751,97422,46,20,2323431
"Fri Oct 27 11:18:04 2023",164733,2699,1017350,71,390,903021,165,10955,823,439,90460,1939,22394,3144,2783,4751,97485,46,20,2323648
"Sat Oct 28 11:16:28 2023",164733,2699,1018762,71,390,903021,165,10955,823,440,90635,1942,22394,3144,2783,4751,97716,46,20,2325470
"Sun Oct 29 11:18:27 2023",164733,2699,1018762,71,390,903021,165,10955,823,440,90635,1942,22394,3144,2783,4751,97716,46,20,2325470
"Mon Oct 30 11:19:09 2023",164733,2699,1018762,71,390,903021,165,10955,823,440,90635,1942,22394,3144,2783,4751,97716,46,20,2325470
"Tue Oct 31 11:17:13 2023",165117,2702,1025358,71,390,944756,165,11052,829,441,90833,1945,22432,3161,2787,4751,98391,46,20,2375227
"Wed Nov  1 11:18:11 2023",165223,2707,1030756,73,390,947777,165,11060,833,442,90982,1945,22446,3168,2787,4751,98677,46,20,2384228
"Thu Nov  2 11:16:04 2023",165296,2715,1036090,73,390,948986,166,11061,834,444,91007,1945,22447,3170,2787,4751,98959,46,20,2391167
"Fri Nov  3 11:18:21 2023",165431,2724,1036151,73,390,948986,166,11065,835,444,91050,1945,22449,3170,2790,4751,98977,46,20,2391443
"Sat Nov  4 11:14:40 2023",165441,2724,1036153,73,391,948986,166,11065,835,444,91051,1945,22449,3170,2790,4751,99002,46,20,2391482
"Sun Nov  5 11:16:02 2023",165441,2724,1036153,73,391,948986,166,11065,835,444,91051,1945,22449,3170,2790,4751,99002,46,20,2391482
"Mon Nov  6 11:16:55 2023",165441,2724,1036153,73,391,948986,166,11065,835,444,91051,1945,22449,3170,2790,4751,99002,46,20,2391482
"Tue Nov  7 11:18:01 2023",165514,2729,1036177,73,391,949177,166,11065,835,444,91051,1945,22449,3170,2793,4751,99001,46,20,2391777
"Wed Nov  8 11:18:54 2023",165646,2738,1036237,74,392,949177,167,11065,836,444,91093,1947,22449,3174,2797,4751,99001,46,20,2392034
"Thu Nov  9 11:21:41 2023",165650,2755,1036261,74,392,949178,167,11065,836,444,91097,1948,22450,3174,2800,4751,99001,46,20,2392089
"Fri Nov 10 11:15:52 2023",165654,2813,1036430,74,393,949178,167,11065,836,464,91134,1948,22456,3174,2806,4751,99003,46,20,2392392
"Sat Nov 11 11:15:32 2023",165667,2818,1036496,74,393,949179,167,11065,836,466,91148,1948,22457,3174,2821,4751,99005,46,20,2392511
"Sun Nov 12 11:16:22 2023",165667,2818,1036496,74,393,949179,167,11065,836,466,91148,1948,22457,3174,2821,4751,99005,46,20,2392511
"Mon Nov 13 11:16:10 2023",165667,2818,1036496,74,393,949179,167,11065,836,466,91148,1948,22457,3174,2821,4751,99005,46,20,2392511
"Tue Nov 14 11:16:49 2023",165667,2818,1036496,74,393,949179,167,11065,836,466,91148,1948,22457,3174,2821,4751,99005,46,20,2392511
"Wed Nov 15 11:17:02 2023",165667,2818,1036546,74,393,949178,167,11068,836,468,91175,1949,22460,3175,2842,4751,99007,46,20,2392620
